hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3
1287, 0.00000, 1860.73, 36.2593, 2038.63, 32.7908, 2044.7, 32.6689
1287, 900.00000, 1787.6, 117.464, 1454.48, 106.962, 1407.34, 100.384
1287, 1800.00000, 1229.2, 62.0435, 1245.11, 53.6681, 1390.09, 48.3227
1287, 2700.00000, 2270.79, 17.3662, 2283.02, 18.3519, 2297.23, 18.5549
1288, 0.00000, 2186.74, 16.8065, 2202.99, 17.8195, 2243.71, 18.1624
1288, 900.00000, 2111.44, 16.4716, 2158.6, 17.5958, 2189.06, 17.8192
1288, 1800.00000, 1766.87, 21.6564, 1890.07, 21.9491, 1900.67, 22.0908
1288, 2700.00000, 1039.36, 85.9267, 1039.88, 67.8028, 1074.65, 64.6464
1289, 0.00000, 1039.75, 71.9693, 1128.04, 53.6515, 1163.79, 53.2537
1289, 900.00000, 2223.42, 15.9346, 2264.1, 17.063, 2323.99, 17.8613
1289, 1800.00000, 2377.25, 16.4216, 2375.39, 17.3102, 2471.45, 18.1096
1289, 2700.00000, 2705.28, 16.2942, 2710.71, 16.8825, 2762.06, 17.8149
1290, 0.00000, 2787.7, 16.522, 2812.19, 17.3851, 2891.06, 18.1398
1290, 900.00000, 2034.23, 32.2121, 2202.87, 29.7103, 2314.98, 29.827
1290, 1800.00000, 1717.99, 51.4644, 1838.39, 43.8745, 2004.17, 42.1533
1290, 2700.00000, 2726.27, 23.2641, 2922.62, 22.7863, 2962.4, 23.8172
1291, 0.00000, 3245.07, 17.5929, 3384.75, 18.1575, 3423.17, 19.5809
1291, 900.00000, 3359.99, 17.7467, 3469.46, 18.5459, 3588.46, 19.9317
1291, 1800.00000, 3449.7, 17.6074, 3561.54, 18.1701, 3654.24, 19.6923
1291, 2700.00000, 2382.84, 33.6826, 2639.95, 31.1319, 2767, 31.5641
1292, 0.00000, 1867.83, 60.8657, 1973.55, 51.8805, 2247.93, 48.5273
1292, 900.00000, 2392.31, 35.701, 2656.72, 31.8641, 2791.46, 32.6103
1292, 1800.00000, 3633.07, 18.1075, 3754.54, 18.7297, 3808.97, 19.955
1292, 2700.00000, 3626.78, 18.2479, 3711.3, 18.9337, 3769.35, 20.0061
1293, 0.00000, 3792.8, 18.1317, 3841.08, 18.743, 3874.63, 19.9789
1293, 900.00000, 3773.74, 18.4608, 3926.19, 19.0317, 3956.37, 20.0875
1293, 1800.00000, 3552.12, 22.2736, 3694.23, 22.1896, 3747.65, 22.9342
1293, 2700.00000, 3710.8, 19.8316, 3739.98, 20.4621, 3863.92, 21.285
1294, 0.00000, 3518.38, 18.9452, 3640.16, 19.5478, 3695.59, 20.6351
1294, 900.00000, 3593.89, 18.0017, 3624.65, 18.8109, 3652.32, 19.8441
1294, 1800.00000, 3530.82, 17.1799, 3548.27, 17.8083, 3514.22, 18.6784
1294, 2700.00000, 3456.65, 16.5527, 3420.65, 17.1637, 3412.71, 17.8363
1295, 0.00000, 3100.26, 17.4294, 3191.79, 17.7269, 3100.23, 18.5007
1295, 900.00000, 1919.2, 33.8869, 2064.52, 31.1801, 2066.58, 30.9287
1295, 1800.00000, 1985.77, 28.5853, 2056.31, 27.7056, 2122.03, 27.2208
1295, 2700.00000, 2497.19, 17.4553, 2525.58, 18.454, 2533.71, 18.6923
1296, 0.00000, 2376.5, 17.2104, 2419.69, 18.4021, 2458.37, 18.6413
1296, 900.00000, 2271.28, 17.1406, 2329.44, 18.1805, 2362.93, 18.5872
1296, 1800.00000, 2019.9, 20.4695, 2121.36, 20.9143, 2144.43, 21.2995
1296, 2700.00000, 1827.35, 127.371, 1459.15, 116.75, 1385.69, 111.59
1297, 0.00000, 1507.07, 118.047, 1251.04, 107.504, 1219.8, 96.2477
1297, 900.00000, 2308.4, 16.5687, 2364.98, 17.8194, 2430.57, 18.5925
1297, 1800.00000, 2431.98, 16.7787, 2498.73, 17.8419, 2577.72, 18.7446
1297, 2700.00000, 2740.3, 16.7641, 2762.6, 17.7441, 2878.04, 18.726
1298, 0.00000, 2931.04, 17.1308, 2901.72, 17.9636, 2993.5, 18.8026
1298, 900.00000, 1948.21, 38.1741, 2170.87, 34.1595, 2272.86, 33.934
1298, 1800.00000, 1796.13, 98.5531, 1681.98, 80.512, 1757.22, 74.3505
1298, 2700.00000, 2479.96, 30.6296, 2690.16, 28.3322, 2947.63, 28.8402
1299, 0.00000, 3497.67, 17.918, 3691.78, 18.6234, 3758.06, 20.1408
1299, 900.00000, 3692.91, 18.1381, 3792.62, 18.9138, 3927.33, 20.4686
1299, 1800.00000, 3812.29, 18.0702, 3929.12, 18.7441, 4063.88, 20.0394
1299, 2700.00000, 3180.01, 25.927, 3368.77, 25.0632, 3530.83, 26.0615
1300, 0.00000, 2155.53, 77.9738, 2161.43, 64.8519, 2333.63, 61.1222
1300, 900.00000, 2245.05, 53.6037, 2485.87, 45.0346, 2693.43, 44.0383
1300, 1800.00000, 4024.08, 18.6192, 4222.27, 19.1633, 4217.45, 20.539
1300, 2700.00000, 4135.12, 18.7207, 4274.08, 19.3563, 4322.57, 20.4452
1301, 0.00000, 4180.17, 18.866, 4313.33, 19.4635, 4333.78, 20.723
1301, 900.00000, 4109, 20.3268, 4294.41, 20.7473, 4334.9, 21.6858
1301, 1800.00000, 2395.25, 57.1905, 2606.94, 48.4466, 2703.11, 47.3097
1301, 2700.00000, 2229.83, 73.2139, 2356.76, 59.2664, 2473.49, 56.4565
1302, 0.00000, 3672.57, 22.7429, 3792.32, 22.8157, 3896.71, 23.363
1302, 900.00000, 3898.42, 18.7409, 4031.47, 19.4414, 4102.4, 20.3328
1302, 1800.00000, 3729.92, 17.9035, 3949.39, 18.3668, 3888.47, 19.5244
1302, 2700.00000, 3594.97, 17.1867, 3700.67, 17.6774, 3745.98, 18.6586
1303, 0.00000, 1868.85, 51.1448, 2117.16, 42.7752, 2151.15, 42.5464
1303, 900.00000, 1855.28, 103.763, 1609.03, 91.4095, 1626.29, 84.3307
1303, 1800.00000, 1506.85, 54.9456, 1601.61, 47.0811, 1754.67, 44.1399
1303, 2700.00000, 2661.19, 18.0083, 2695.01, 18.8964, 2779.96, 19.7053
1304, 0.00000, 2507.31, 17.9571, 2545.32, 18.8428, 2636.04, 19.6006
1304, 900.00000, 2370.79, 17.7003, 2428.73, 18.6675, 2500.82, 19.3397
1304, 1800.00000, 1611.06, 31.528, 1817.52, 29.8986, 1872.41, 29.8641
1304, 2700.00000, 1839.04, 125.909, 1470.71, 114.358, 1419.42, 107.743
1305, 0.00000, 1504.52, 116.003, 1259.93, 103.08, 1257.59, 92.549
1305, 900.00000, 2345.49, 17.3056, 2425.16, 18.2193, 2513.83, 19.3559
1305, 1800.00000, 2550.53, 17.3902, 2504.5, 18.259, 2631.84, 19.4272
1305, 2700.00000, 2784.56, 17.3034, 2823.58, 18.0678, 2948.12, 19.4467
1306, 0.00000, 2946.83, 17.7628, 2990.5, 18.5918, 3029.66, 19.5451
1306, 900.00000, 1625.05, 75.3474, 1721.85, 61.1626, 1749.47, 60.273
1306, 1800.00000, 1874.97, 95.3419, 1722.3, 81.7674, 1838.27, 74.7098
1306, 2700.00000, 2559.69, 30.5902, 2777, 28.2716, 2884.82, 29.518
1307, 0.00000, 3606.68, 18.3081, 3686.24, 19.1237, 3804.97, 20.6354
1307, 900.00000, 3753.99, 18.4635, 3869.3, 19.2579, 4025.03, 20.6976
1307, 1800.00000, 3831.64, 18.5444, 3924.83, 18.9892, 4072.13, 20.392
1307, 2700.00000, 2719.19, 33.7871, 2981.12, 31.2512, 3153.33, 32.6062
1308, 0.00000, 2148.97, 80.8227, 2158.44, 66.4496, 2379.79, 61.0366
1308, 900.00000, 2299.01, 51.8723, 2507.48, 44.5274, 2720.05, 43.4716
1308, 1800.00000, 4061.84, 18.9112, 4229.21, 19.513, 4245.23, 20.7872
1308, 2700.00000, 4103.62, 18.8838, 4280.72, 19.5605, 4325.29, 20.7055
1309, 0.00000, 4120.95, 19.014, 4407.5, 19.5568, 4354.72, 20.8015
1309, 900.00000, 3997.97, 20.828, 4308.03, 20.813, 4234.78, 22.1578
1309, 1800.00000, 2557.65, 48.1763, 2854.31, 41.2471, 2914.67, 41.4695
1309, 2700.00000, 2359.54, 56.0108, 2624.46, 46.3642, 2745.96, 45.4196
1310, 0.00000, 3620.24, 22.6089, 3775.96, 22.4644, 3879.26, 23.326
1310, 900.00000, 3880.71, 18.6872, 3969.44, 19.3583, 4016.08, 20.3788
1310, 1800.00000, 3729.65, 18.2596, 3825.85, 18.6409, 3844.44, 19.6111
1310, 2700.00000, 3576.45, 17.376, 3648.04, 17.7892, 3663.94, 18.7106
1311, 0.00000, 2444.65, 31.878, 2489.67, 30.3227, 2555.05, 30.4629
1311, 900.00000, 1780.36, 105.42, 1546.07, 92.411, 1563.99, 85.4725
1311, 1800.00000, 1658.09, 41.4042, 1828.15, 36.808, 1952.84, 35.6344
1311, 2700.00000, 2623.38, 17.7427, 2698.1, 18.824, 2754.89, 19.6762
1312, 0.00000, 2457.97, 17.7351, 2545.88, 18.7716, 2602.27, 19.607
1312, 900.00000, 2325.24, 17.41, 2400.78, 18.5256, 2459.13, 19.1955
1312, 1800.00000, 1585.26, 32.3181, 1764.82, 30.4609, 1808.09, 30.5395
1312, 2700.00000, 1890.94, 126.89, 1518.44, 116.409, 1447.59, 109.393
1313, 0.00000, 1550.02, 117.751, 1287.66, 106.399, 1278.04, 94.8252
1313, 900.00000, 2271.36, 17.3246, 2372.56, 18.4714, 2474.45, 19.4082
1313, 1800.00000, 2496.28, 17.0226, 2530.65, 18.2132, 2656.31, 19.124
1313, 2700.00000, 2782.54, 16.6626, 2853.36, 17.9693, 2953.74, 18.8839
1314, 0.00000, 2899.47, 17.3189, 2916.41, 18.1794, 3050.48, 19.1123
1314, 900.00000, 1516.05, 75.3073, 1606.14, 62.3097, 1738.46, 57.3762
1314, 1800.00000, 1815.27, 102.762, 1621.73, 88.3856, 1736.88, 77.6473
1314, 2700.00000, 2270.01, 31.7276, 2452.89, 29.3677, 2708.74, 29.862
1315, 0.00000, 3195.62, 17.9481, 3359.26, 18.588, 3456.08, 20.3551
1315, 900.00000, 3315.07, 18.087, 3437.28, 18.6837, 3589.92, 20.4402
1315, 1800.00000, 3346.22, 17.725, 3459.46, 18.4749, 3582.07, 19.9312
1315, 2700.00000, 2215.19, 38.0944, 2506.16, 34.5278, 2644.06, 34.5882
1316, 0.00000, 1910.59, 88.782, 1846.03, 74.4694, 2025, 67.7938
1316, 900.00000, 1907.1, 59.2575, 2071.99, 49.5549, 2328.14, 46.9959
1316, 1800.00000, 3694.26, 18.1374, 3810.38, 19.063, 3925.66, 20.2457
1316, 2700.00000, 3794.34, 18.1814, 3918.59, 19.1278, 4027.65, 20.1146
1317, 0.00000, 3857.52, 18.4139, 4062.57, 19.0276, 4093.66, 20.2421
1317, 900.00000, 3788.37, 20.4191, 3939.65, 20.7846, 4021.41, 21.895
1317, 1800.00000, 2261.73, 55.7338, 2554.95, 46.1319, 2605.47, 46.1088
1317, 2700.00000, 2434.19, 46.5663, 2667.02, 40.3349, 2784.76, 39.6239
1318, 0.00000, 3638.51, 20.7379, 3722.07, 21.3494, 3831.41, 22.0978
1318, 900.00000, 3615.84, 18.4763, 3722.09, 19.2845, 3795.14, 20.4081
1318, 1800.00000, 3548.15, 17.4837, 3677.17, 18.2053, 3647.72, 19.0777
1318, 2700.00000, 3478.7, 16.5912, 3566.64, 17.275, 3522.43, 17.8963
1319, 0.00000, 2468.2, 27.9897, 2598.01, 26.3261, 2608.13, 26.7745
1319, 900.00000, 2238.39, 28.6629, 2320.03, 27.1054, 2311.9, 27.1362
1319, 1800.00000, 2319.67, 23.2095, 2335.69, 23.5674, 2341.91, 23.6334
1319, 2700.00000, 2596.37, 17.5399, 2568.5, 18.3746, 2596.69, 18.7895
1320, 0.00000, 2521.21, 17.4396, 2471.31, 18.4973, 2488.56, 18.7852
1320, 900.00000, 2333.97, 17.4106, 2336.75, 18.2552, 2351.56, 18.5431
1320, 1800.00000, 2120.68, 18.3627, 2206.34, 19.1864, 2235.28, 19.6682
1320, 2700.00000, 1850.24, 23.542, 1939.87, 23.5577, 2001.68, 23.6807
1321, 0.00000, 1693.45, 27.2806, 1779.16, 26.7673, 1862.45, 26.3916
1321, 900.00000, 2316.9, 17.0674, 2339.19, 17.946, 2412.31, 18.5244
1321, 1800.00000, 2499.14, 16.8895, 2470.8, 17.6126, 2585.78, 18.3206
1321, 2700.00000, 2768.43, 16.414, 2825.8, 17.3268, 2883.4, 18.0768
1322, 0.00000, 2830.54, 16.614, 2956.18, 17.5708, 2955.41, 18.4302
1322, 900.00000, 1545.27, 61.4911, 1724.37, 50.556, 1772.98, 49.3879
1322, 1800.00000, 1667.02, 95.5727, 1608.46, 76.873, 1658.54, 72.2951
1322, 2700.00000, 2274.81, 31.5911, 2501.97, 29.0244, 2595.51, 29.3987
1323, 0.00000, 3161.93, 17.6982, 3340.11, 18.4625, 3408.81, 19.8029
1323, 900.00000, 3263.1, 17.6929, 3398.97, 18.6569, 3464.19, 19.9638
1323, 1800.00000, 3288.95, 17.5143, 3395.62, 18.3065, 3527.38, 19.5525
1323, 2700.00000, 2082.56, 39.2667, 2374.22, 34.875, 2458.71, 35.0761
1324, 0.00000, 1882.47, 96.9919, 1724.16, 82.9302, 1831.33, 75.7074
1324, 900.00000, 1741.74, 63.6014, 1861.7, 53.0125, 2034.5, 50.398
1324, 1800.00000, 3458.92, 17.9388, 3429.37, 18.7864, 3467.74, 20.014
1324, 2700.00000, 3422.36, 17.931, 3453.15, 18.749, 3537.7, 19.7491
1325, 0.00000, 3402.97, 18.1019, 3527.42, 18.7218, 3543.15, 20.1391
1325, 900.00000, 3365.3, 20.2766, 3464.13, 20.7598, 3540.31, 21.6113
1325, 1800.00000, 1926.8, 74.1186, 2052.21, 60.3648, 2065.18, 59.6905
1325, 2700.00000, 1921.92, 67.8471, 2028.64, 56.0049, 2102.89, 54.4241
1326, 0.00000, 3218.52, 22.4612, 3325.53, 22.4371, 3326.1, 23.2079
1326, 900.00000, 3503.18, 17.861, 3532.19, 18.7027, 3575.76, 19.7818
1326, 1800.00000, 3292.28, 17.1501, 3436.38, 17.8307, 3389.26, 18.8006
1326, 2700.00000, 3331.66, 16.5708, 3348.38, 16.9941, 3330.51, 17.767
1327, 0.00000, 2890.74, 20.2882, 2937.8, 20.0366, 2975.21, 20.7537
1327, 900.00000, 1902.47, 32.9997, 2055.16, 30.1321, 2111.87, 29.7019
1327, 1800.00000, 1730.29, 34.341, 1759.57, 32.1971, 1866.21, 31.2868
1327, 2700.00000, 2440.84, 16.8554, 2469.28, 17.9065, 2540.8, 18.3799
1328, 0.00000, 2407.09, 16.5868, 2396.13, 17.4979, 2503.2, 18.0958
1328, 900.00000, 2238.45, 16.3881, 2300.42, 17.5113, 2395.88, 17.9958
1328, 1800.00000, 1622.88, 27.5387, 1769.68, 26.2845, 1841.08, 26.3891
1328, 2700.00000, 1097.01, 94.4325, 1065.29, 76.7673, 1123.38, 70.6073
1329, 0.00000, 1053.49, 79.0101, 1071.73, 64.3798, 1186.6, 58.582
1329, 900.00000, 2166.58, 16.6157, 2214.08, 17.5522, 2289.33, 18.4308
1329, 1800.00000, 2276.33, 16.4238, 2295.7, 17.3118, 2366.68, 18.2983
1329, 2700.00000, 2457.21, 16.3672, 2563, 17.1361, 2648.79, 17.9345
1330, 0.00000, 2436.03, 17.6906, 2543.6, 18.5444, 2639.97, 19.3173
1330, 900.00000, 1309.3, 75.3933, 1451.03, 59.2105, 1551.84, 56.7058
1330, 1800.00000, 1781.15, 110.891, 1546.58, 92.8677, 1592.18, 85.7069
1330, 2700.00000, 2043.1, 34.5881, 2215.22, 31.4502, 2405.78, 31.6675
1331, 0.00000, 3052.67, 17.842, 3142.98, 18.9551, 3188.62, 20.3417
1331, 900.00000, 3015.5, 17.8033, 3185.07, 19.0316, 3285.39, 20.379
1331, 1800.00000, 3095.28, 18.0196, 3177.16, 18.9506, 3313.95, 19.9921
1331, 2700.00000, 1859.49, 43.8268, 2087.16, 38.7349, 2210.83, 38.6971
1332, 0.00000, 1896.94, 102.471, 1716.2, 87.3019, 1824.45, 78.7679
1332, 900.00000, 1669.14, 66.4534, 1856.1, 53.1983, 2005.93, 51.7269
1332, 1800.00000, 3249.86, 18.3015, 3363.99, 18.9615, 3417.49, 20.3451
1332, 2700.00000, 3260.29, 18.4505, 3379.73, 19.1685, 3432.51, 20.4406
1333, 0.00000, 3306.79, 18.2599, 3455.98, 19.1056, 3554.24, 20.3999
1333, 900.00000, 3061.96, 22.7609, 3285, 22.6581, 3237.96, 23.9204
1333, 1800.00000, 1923.29, 83.7381, 1893.81, 69.3813, 1950.03, 67.6119
1333, 2700.00000, 1962.25, 85.3897, 1880.05, 71.9017, 2001.36, 67.1645
1334, 0.00000, 3036.77, 23.6149, 3149.23, 23.1207, 3213.74, 24.1038
1334, 900.00000, 3348.41, 17.9178, 3501.93, 18.7042, 3469.49, 19.9832
1334, 1800.00000, 3293.71, 17.222, 3411.72, 17.856, 3341.76, 18.9356
1334, 2700.00000, 3271.01, 16.6605, 3421.79, 17.1778, 3384.69, 18.1323
1335, 0.00000, 2068.99, 34.5962, 2264.26, 31.0027, 2333.71, 31.4627
1335, 900.00000, 1783.91, 109.397, 1504.11, 99.1968, 1506.68, 91.2856
1335, 1800.00000, 1628.09, 41.0309, 1702.18, 36.231, 1863.99, 35.7397
1335, 2700.00000, 2391.39, 17.9697, 2395.37, 18.7852, 2507.86, 19.9113
1336, 0.00000, 2244.89, 17.6012, 2259.49, 18.6275, 2344.86, 19.6979
1336, 900.00000, 2138.18, 17.3877, 2173.92, 18.5288, 2211.3, 19.1304
1336, 1800.00000, 1945.01, 20.0441, 2012.16, 20.6932, 2070.95, 21.444
1336, 2700.00000, 1088.31, 94.2459, 1029.21, 79.6902, 1068.53, 74.5123
1337, 0.00000, 1612.14, 126.042, 1309.39, 117.591, 1241.32, 108.486
1337, 900.00000, 1981.45, 18.7598, 2005.05, 19.6615, 2113.62, 20.3322
1337, 1800.00000, 2154.3, 17.1699, 2202.46, 18.2427, 2275.09, 18.9872
1337, 2700.00000, 2311.12, 16.9048, 2380.13, 17.7482, 2457.02, 18.752
1338, 0.00000, 2284.83, 18.6242, 2373.02, 19.6248, 2409.49, 20.4522
1338, 900.00000, 1496.05, 106.662, 1353.37, 88.4639, 1361.72, 84.8094
1338, 1800.00000, 1900.78, 114.434, 1585.46, 103.707, 1597.16, 94.0367
1338, 2700.00000, 1921.34, 36.9347, 2036.52, 33.2982, 2248.34, 33.5391
1339, 0.00000, 2869.22, 18.1404, 2946.37, 18.8687, 3036.16, 20.5984
1339, 900.00000, 2896.85, 18.3101, 2958.97, 19.2529, 3105.96, 20.6798
1339, 1800.00000, 2907.54, 18.4375, 2974.07, 19.1396, 3062.44, 20.7549
1339, 2700.00000, 2342.84, 26.2793, 2511.32, 25.2951, 2628.02, 26.6651
1340, 0.00000, 1755.47, 47.6455, 1943.13, 41.1349, 2101.2, 41.2745
1340, 900.00000, 1582.28, 77.5681, 1594.22, 65.1077, 1817.7, 59.3004
1340, 1800.00000, 3140.4, 18.4463, 3213.58, 19.2046, 3276.45, 20.5274
1340, 2700.00000, 3242.14, 18.4069, 3316.94, 19.1895, 3394.25, 20.3098
1341, 0.00000, 3265.96, 18.3639, 3462.85, 19.2078, 3472.37, 20.7235
1341, 900.00000, 2961.14, 23.7666, 3111.63, 23.906, 3170.99, 24.5678
1341, 1800.00000, 1952.7, 86.1749, 1953.7, 69.6326, 1997.75, 67.2766
1341, 2700.00000, 2031.42, 82.1359, 1931.04, 71.6938, 2051.3, 66.2683
1342, 0.00000, 3119.44, 24.6782, 3250.79, 24.3733, 3297.1, 24.9209
1342, 900.00000, 3634.55, 18.2936, 3691.38, 19.2702, 3637.16, 20.3036
1342, 1800.00000, 3416.68, 17.6144, 3550.99, 18.3946, 3541.03, 19.3292
1342, 2700.00000, 3331.96, 17.0595, 3442.19, 17.7777, 3451.45, 18.4448
1343, 0.00000, 1620.17, 63.0557, 1803.19, 51.1895, 1807.15, 51.0603
1343, 900.00000, 1879.9, 110.868, 1611.82, 94.5997, 1568.25, 91.1891
1343, 1800.00000, 1402.48, 61.95, 1559.06, 50.0905, 1634.63, 48.2042
1343, 2700.00000, 2484.66, 17.838, 2568.12, 18.9012, 2595.09, 19.6298
1344, 0.00000, 2384.36, 17.6766, 2415.15, 18.6201, 2459.35, 19.3804
1344, 900.00000, 2312.48, 17.3822, 2365.64, 18.3631, 2394.57, 19.1365
1344, 1800.00000, 1365.68, 40.0359, 1544.38, 36.1302, 1567.48, 36.1034
1344, 2700.00000, 1949.33, 128.567, 1560.8, 119.096, 1472.8, 112.311
1345, 0.00000, 1590.22, 121.053, 1306.25, 110.187, 1265.04, 99.2625
1345, 900.00000, 2200.92, 18.6328, 2244.09, 19.5348, 2367.86, 20.3903
1345, 1800.00000, 2444.4, 17.0887, 2480.31, 18.1283, 2584.49, 19.0514
1345, 2700.00000, 2728.65, 16.8239, 2814.75, 17.8342, 2882.34, 18.895
1346, 0.00000, 2778.02, 18.3855, 2778.79, 19.2274, 2872.97, 20.2648
1346, 900.00000, 1536.66, 86.6283, 1492.2, 73.087, 1574.5, 68.7204
1346, 1800.00000, 1819.9, 102.667, 1621.38, 88.7163, 1701.17, 80.4549
1346, 2700.00000, 2188.32, 33.1775, 2368.15, 30.5351, 2633.92, 30.7397
1347, 0.00000, 3240.67, 17.3783, 3403.76, 18.3668, 3510.67, 19.825
1347, 900.00000, 3303.81, 17.9416, 3471.44, 18.6266, 3584.42, 20.1699
1347, 1800.00000, 3419.68, 17.7935, 3495.46, 18.5895, 3701.85, 19.8949
1347, 2700.00000, 2153.55, 40.1571, 2439.8, 35.5777, 2584.87, 35.6966
1348, 0.00000, 1968.64, 89.9284, 1869.94, 75.6209, 2020.46, 69.3805
1348, 900.00000, 1884.45, 56.9757, 2111.59, 47.3088, 2315.83, 44.8887
1348, 1800.00000, 3617.15, 17.867, 3644.85, 18.6733, 3730.23, 19.8994
1348, 2700.00000, 3503.09, 17.9117, 3671.01, 18.7236, 3689.16, 19.7269
1349, 0.00000, 3536.92, 18.0962, 3716.5, 18.6204, 3745.51, 19.8657
1349, 900.00000, 3582.81, 20.3088, 3602.15, 20.6427, 3668.41, 21.4687
1349, 1800.00000, 2211.59, 50.4288, 2289.2, 44.75, 2438.08, 43.2125
1349, 2700.00000, 1993.77, 82.5955, 1888.72, 71.1097, 1998.68, 65.8746
1350, 0.00000, 3008.32, 24.1851, 3100.47, 23.8533, 3206.92, 24.134
1350, 900.00000, 3427.64, 18.4214, 3486.37, 19.0207, 3502.03, 20.0377
1350, 1800.00000, 3400.44, 17.2894, 3484.75, 17.8627, 3467.72, 18.7039
1350, 2700.00000, 3401.09, 16.7828, 3450.04, 17.0598, 3480.67, 17.879
1351, 0.00000, 1730.48, 52.1339, 1886.25, 44.5219, 1892.76, 44.0227
1351, 900.00000, 1847.47, 108, 1557.86, 98.5261, 1529.99, 90.8508
1351, 1800.00000, 1294.68, 64.0183, 1388, 53.2001, 1520.62, 48.5368
1351, 2700.00000, 2364.04, 17.4849, 2421.65, 18.4848, 2476.56, 18.9088
1352, 0.00000, 2315.54, 17.2042, 2361.58, 18.3251, 2398.81, 18.752
1352, 900.00000, 2224.73, 17.0337, 2242.2, 18.2374, 2269.77, 18.46
1352, 1800.00000, 1732.27, 25.0181, 1858.32, 24.7638, 1883.25, 24.823
1352, 2700.00000, 1950.4, 129.922, 1570.21, 122.765, 1459.47, 117.455
1353, 0.00000, 1591.41, 122.154, 1305.46, 111.77, 1238.83, 102.972
1353, 900.00000, 2062.01, 18.7912, 2096.27, 19.647, 2203.19, 20.2481
1353, 1800.00000, 2346.29, 16.8365, 2374.91, 17.9809, 2480.63, 18.6723
1353, 2700.00000, 2647.97, 16.7161, 2659.6, 17.6813, 2725.24, 18.402
1354, 0.00000, 2624.67, 18.4448, 2647.57, 19.4421, 2731.98, 19.8
1354, 900.00000, 1453.41, 65.2206, 1581.86, 55.0376, 1693.93, 51.795
1354, 1800.00000, 1819.85, 103.386, 1632.69, 86.892, 1704.82, 79.2267
1354, 2700.00000, 2137.12, 33.9073, 2420.5, 30.5046, 2602.66, 30.9579
1355, 0.00000, 3159.52, 17.727, 3418.67, 18.3787, 3468.3, 19.809
1355, 900.00000, 3277.26, 17.9572, 3401.23, 18.6438, 3564.22, 20.6246
1355, 1800.00000, 3316.41, 17.7955, 3439.61, 18.4051, 3501.31, 19.6639
1355, 2700.00000, 2006.01, 42.5566, 2303.97, 37.3648, 2422.73, 37.5295
1356, 0.00000, 1882.29, 52.7995, 2156.37, 43.8292, 2292, 43.2053
1356, 900.00000, 1910.86, 51.8999, 2156.52, 42.7784, 2296.06, 42.6749
1356, 1800.00000, 3474.63, 18.3362, 3573.92, 19.0073, 3639.48, 20.0021
1356, 2700.00000, 3566.95, 18.0948, 3673.99, 19.0102, 3688.2, 19.9074
1357, 0.00000, 3637.01, 18.4715, 3749.9, 18.9277, 3828.77, 20.0624
1357, 900.00000, 3264.99, 23.521, 3410.62, 23.3898, 3498.83, 23.9061
1357, 1800.00000, 2661.53, 36.7067, 2917.48, 32.8951, 2969.13, 33.1824
1357, 2700.00000, 2011.27, 71.915, 2086.46, 60.4168, 2201.7, 56.7135
1358, 0.00000, 3081.33, 24.7965, 3217.47, 24.5507, 3334.85, 24.931
1358, 900.00000, 3583.61, 18.2998, 3663.98, 18.997, 3701.07, 19.9879
1358, 1800.00000, 3417.77, 17.6185, 3601.07, 18.2541, 3602.46, 19.2184
1358, 2700.00000, 3469.36, 16.7113, 3558.31, 17.3361, 3585.82, 18.1279
1359, 0.00000, 1983.53, 40.5931, 2161.45, 36.2198, 2245.63, 35.5934
1359, 900.00000, 1856.29, 111.612, 1568.09, 98.4653, 1534.36, 92.6588
1359, 1800.00000, 1355.38, 61.9297, 1417.31, 53.1138, 1560.74, 48.5701
1359, 2700.00000, 2452.53, 17.6789, 2523.74, 18.6511, 2599.61, 19.1969
1360, 0.00000, 2353.96, 17.4758, 2437.5, 18.6522, 2469.37, 19.0631
1360, 900.00000, 2242.27, 17.1998, 2326.37, 18.3875, 2357.02, 18.8138
1360, 1800.00000, 1331.72, 39.6201, 1529.1, 35.3709, 1552.87, 35.5223
1360, 2700.00000, 1962.8, 129.79, 1579.46, 122.213, 1476.79, 114.857
1361, 0.00000, 1307.06, 110.701, 1131.24, 96.5722, 1154, 86.3435
1361, 900.00000, 2068.16, 19.277, 2110.31, 20.1257, 2229.38, 20.9208
1361, 1800.00000, 2347.38, 16.8341, 2388.9, 17.8417, 2474.92, 18.7058
1361, 2700.00000, 2582.96, 16.6091, 2610.46, 17.8076, 2752.16, 18.7606
1362, 0.00000, 2539.05, 18.8984, 2599.75, 20.2431, 2667.14, 20.6404
1362, 900.00000, 1523.82, 92.3124, 1495.17, 76.2025, 1529.52, 71.9514
1362, 1800.00000, 1836.4, 102.335, 1645.2, 86.843, 1690.27, 80.129
1362, 2700.00000, 2170.08, 34.5584, 2403.46, 31.4986, 2594.47, 31.3045
1363, 0.00000, 3204.13, 17.5543, 3411.37, 18.3376, 3470.47, 19.9245
1363, 900.00000, 3300.7, 17.8897, 3414.18, 18.6687, 3575.71, 20.1435
1363, 1800.00000, 3358.96, 17.4789, 3451.22, 18.3911, 3638.79, 19.4196
1363, 2700.00000, 3234.74, 20.1464, 3395.98, 20.3558, 3517.78, 21.4333
1364, 0.00000, 1860.78, 55.9899, 2033.69, 48.4732, 2223.34, 46.164
1364, 900.00000, 1915.61, 60.6314, 2047.91, 51.0521, 2248.57, 48.2659
